
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET	Temp [degC]	QV:SEADATANET	Cond [S/m]	QV:SEADATANET
									1997-09-03T11:00:00.000	0	118	1	.011	0	91.9	0	14.07	0	4.633	0
									1997-09-03T12:00:00.000	0	118	1	.011	0	70.6	0	14.07	0	4.633	0
									1997-09-03T13:00:00.000	0	118	1	.011	0	86.2	0	14.07	0	4.633	0
									1997-09-03T14:00:00.000	0	118	1	.011	0	88.2	0	14.09	0	4.633	0
									1997-09-03T15:00:00.000	0	118	1	.011	0	91.5	0	14.09	0	4.63	0
									1997-09-03T16:00:00.000	0	118	1	.011	0	101.7	0	14.05	0	4.626	0
									1997-09-03T17:00:00.000	0	118	1	.011	0	79.4	0	14.07	0	4.63	0
									1997-09-03T18:00:00.000	0	118	1	.011	0	72	0	14.05	0	4.626	0
									1997-09-03T19:00:00.000	0	118	1	.011	0	64.8	0	14.05	0	4.626	0
									1997-09-03T20:00:00.000	0	118	1	.013	0	57.4	0	14.05	0	4.63	0
									1997-09-03T21:00:00.000	0	118	1	.031	0	56	0	14.09	0	4.633	0
									1997-09-03T22:00:00.000	0	118	1	.051	0	70.3	0	14.09	0	4.633	0
									1997-09-03T23:00:00.000	0	118	1	.051	0	77.6	0	14.09	0	4.633	0
									1997-09-04T00:00:00.000	0	118	1	.061	0	89.7	0	14.09	0	4.633	0
									1997-09-04T01:00:00.000	0	118	1	.064	0	108.7	0	14.09	0	4.633	0
									1997-09-04T02:00:00.000	0	118	1	.057	0	134.7	0	14.09	0	4.633	0
									1997-09-04T03:00:00.000	0	118	1	.038	0	148.1	0	14.09	0	4.633	0
									1997-09-04T04:00:00.000	0	118	1	.02	0	150.4	0	14.09	0	4.633	0
									1997-09-04T05:00:00.000	0	118	1	.012	0	159.9	0	14.09	0	4.633	0
									1997-09-04T06:00:00.000	0	118	1	.011	0	143.4	0	14.07	0	4.63	0
									1997-09-04T07:00:00.000	0	118	1	.011	0	86.9	0	14.07	0	4.63	0
									1997-09-04T08:00:00.000	0	118	1	.011	0	72.1	0	14.07	0	4.633	0
									1997-09-04T09:00:00.000	0	118	1	.025	0	77.8	0	14.05	0	4.619	0
									1997-09-04T10:00:00.000	0	118	1	.046	0	89	0	14.05	0	4.626	0
									1997-09-04T11:00:00.000	0	118	1	.046	0	110.5	0	14.02	0	4.616	0
									1997-09-04T12:00:00.000	0	118	1	.038	0	136.7	0	13.98	0	4.608	0
									1997-09-04T13:00:00.000	0	118	1	.02	0	165.4	0	13.98	0	4.612	0
									1997-09-04T14:00:00.000	0	118	1	.016	0	131.9	0	14.04	0	4.623	0
									1997-09-04T15:00:00.000	0	118	1	.011	0	123.7	0	14.05	0	4.623	0
									1997-09-04T16:00:00.000	0	118	1	.011	0	101.7	0	14.05	0	4.623	0
									1997-09-04T17:00:00.000	0	118	1	.029	0	103.6	0	14.07	0	4.63	0
									1997-09-04T18:00:00.000	0	118	1	.035	0	109.8	0	14.09	0	4.633	0
									1997-09-04T19:00:00.000	0	118	1	.034	0	102.5	0	14.09	0	4.633	0
									1997-09-04T20:00:00.000	0	118	1	.037	0	86.3	0	13.99	0	4.619	0
									1997-09-04T21:00:00.000	0	118	1	.063	0	82.6	0	13.98	0	4.619	0
									1997-09-04T22:00:00.000	0	118	1	.048	0	87.5	0	14.02	0	4.619	0
									1997-09-04T23:00:00.000	0	118	1	.044	0	91.2	0	14.01	0	4.619	0
									1997-09-05T00:00:00.000	0	118	1	.042	0	103.7	0	14.09	0	4.63	0
									1997-09-05T01:00:00.000	0	118	1	.028	0	127.4	0	14.02	0	4.623	0
									1997-09-05T02:00:00.000	0	118	1	.029	0	149.6	0	14.04	0	4.623	0
									1997-09-05T03:00:00.000	0	118	1	.037	0	144.3	0	14.02	0	4.619	0
									1997-09-05T04:00:00.000	0	118	1	.04	0	133	0	14.02	0	4.623	0
									1997-09-05T05:00:00.000	0	118	1	.02	0	135.5	0	14.02	0	4.619	0
									1997-09-05T06:00:00.000	0	118	1	.02	0	146.4	0	14.02	0	4.623	0
									1997-09-05T07:00:00.000	0	118	1	.012	0	160.3	0	14.02	0	4.619	0
									1997-09-05T08:00:00.000	0	118	1	.011	0	193.2	0	14.02	0	4.619	0
									1997-09-05T09:00:00.000	0	118	1	.011	0	183.1	0	14.01	0	4.616	0
									1997-09-05T10:00:00.000	0	118	1	.009	0	107.5	0	14.05	0	4.619	0
									1997-09-05T11:00:00.000	0	118	1	.01	0	77.8	0	14.04	0	4.619	0
									1997-09-05T12:00:00.000	0	118	1	.019	0	48.7	0	14.02	0	4.619	0
									1997-09-05T13:00:00.000	0	118	1	.02	0	65.4	0	14.02	0	4.619	0
									1997-09-05T14:00:00.000	0	118	1	.038	0	68	0	14.04	0	4.623	0
									1997-09-05T15:00:00.000	0	118	1	.051	0	63.3	0	14.04	0	4.623	0
									1997-09-05T16:00:00.000	0	118	1	.063	0	75.8	0	14.05	0	4.623	0
									1997-09-05T17:00:00.000	0	118	1	.061	0	95.2	0	14.04	0	4.626	0
									1997-09-05T18:00:00.000	0	118	1	.035	0	82.4	0	13.99	0	4.612	0
									1997-09-05T19:00:00.000	0	118	1	.051	0	73.9	0	13.93	0	4.604	0
									1997-09-05T20:00:00.000	0	118	1	.048	0	75.2	0	13.95	0	4.612	0
									1997-09-05T21:00:00.000	0	118	1	.043	0	87.1	0	13.95	0	4.608	0
									1997-09-05T22:00:00.000	0	118	1	.044	0	88	0	13.98	0	4.616	0
									1997-09-05T23:00:00.000	0	118	1	.073	0	95.3	0	13.96	0	4.616	0
									1997-09-06T00:00:00.000	0	118	1	.078	0	101.3	0	13.95	0	4.612	0
									1997-09-06T01:00:00.000	0	118	1	.067	0	115.8	0	14.01	0	4.619	0
									1997-09-06T02:00:00.000	0	118	1	.067	0	112.6	0	13.99	0	4.619	0
									1997-09-06T03:00:00.000	0	118	1	.063	0	118.5	0	13.92	0	4.608	0
									1997-09-06T04:00:00.000	0	118	1	.051	0	119.3	0	13.95	0	4.608	0
									1997-09-06T05:00:00.000	0	118	1	.041	0	123.2	0	13.86	0	4.597	0
									1997-09-06T06:00:00.000	0	118	1	.046	0	114.5	0	13.81	0	4.59	0
									1997-09-06T07:00:00.000	0	118	1	.039	0	118	0	13.77	0	4.586	0
									1997-09-06T08:00:00.000	0	118	1	.028	0	112.6	0	13.74	0	4.583	0
									1997-09-06T09:00:00.000	0	118	1	.014	0	119.9	0	13.76	0	4.583	0
									1997-09-06T10:00:00.000	0	118	1	.012	0	106.7	0	13.77	0	4.582	0
									1997-09-06T11:00:00.000	0	118	1	.02	0	77.3	0	13.87	0	4.601	0
									1997-09-06T12:00:00.000	0	118	1	.023	0	86.1	0	13.79	0	4.594	0
									1997-09-06T13:00:00.000	0	118	1	.026	0	86.4	0	13.78	0	4.59	0
									1997-09-06T14:00:00.000	0	118	1	.044	0	82.4	0	13.74	0	4.579	0
									1997-09-06T15:00:00.000	0	118	1	.046	0	80.1	0	13.73	0	4.575	0
									1997-09-06T16:00:00.000	0	118	1	.043	0	75.2	0	13.68	0	4.575	0
									1997-09-06T17:00:00.000	0	118	1	.054	0	93.2	0	13.73	0	4.575	0
									1997-09-06T18:00:00.000	0	118	1	.046	0	95.5	0	13.7	0	4.575	0
									1997-09-06T19:00:00.000	0	118	1	.043	0	101.3	0	13.74	0	4.579	0
									1997-09-06T20:00:00.000	0	118	1	.017	0	104	0	13.79	0	4.586	0
									1997-09-06T21:00:00.000	0	118	1	.029	0	97.7	0	13.79	0	4.586	0
									1997-09-06T22:00:00.000	0	118	1	.055	0	87.3	0	13.71	0	4.579	0
									1997-09-06T23:00:00.000	0	118	1	.059	0	83.9	0	13.71	0	4.575	0
									1997-09-07T00:00:00.000	0	118	1	.055	0	89	0	13.73	0	4.582	0
									1997-09-07T01:00:00.000	0	118	1	.038	0	100.5	0	13.74	0	4.582	0
									1997-09-07T02:00:00.000	0	118	1	.017	0	96.4	0	13.76	0	4.579	0
									1997-09-07T03:00:00.000	0	118	1	.011	0	87.7	0	13.77	0	4.59	0
									1997-09-07T04:00:00.000	0	118	1	.011	0	66.9	0	13.73	0	4.579	0
									1997-09-07T05:00:00.000	0	118	1	.011	0	84.3	0	13.68	0	4.568	0
									1997-09-07T06:00:00.000	0	118	1	.011	0	98.7	0	13.7	0	4.575	0
									1997-09-07T07:00:00.000	0	118	1	.016	0	76	0	13.74	0	4.583	0
									1997-09-07T08:00:00.000	0	118	1	.017	0	61.5	0	13.7	0	4.575	0
									1997-09-07T09:00:00.000	0	118	1	.022	0	58.1	0	13.74	0	4.582	0
									1997-09-07T10:00:00.000	0	118	1	.025	0	57	0	13.7	0	4.575	0
									1997-09-07T11:00:00.000	0	118	1	.019	0	51.9	0	13.7	0	4.575	0
									1997-09-07T12:00:00.000	0	118	1	.038	0	62.9	0	13.7	0	4.579	0
									1997-09-07T13:00:00.000	0	118	1	.052	0	64.3	0	13.68	0	4.575	0
									1997-09-07T14:00:00.000	0	118	1	.048	0	62.2	0	13.68	0	4.575	0
									1997-09-07T15:00:00.000	0	118	1	.048	0	50.1	0	13.76	0	4.582	0
									1997-09-07T16:00:00.000	0	118	1	.045	0	61	0	13.68	0	4.575	0
									1997-09-07T17:00:00.000	0	118	1	.055	0	63.6	0	13.7	0	4.575	0
									1997-09-07T18:00:00.000	0	118	1	.048	0	80.2	0	13.68	0	4.575	0
									1997-09-07T19:00:00.000	0	118	1	.058	0	86.5	0	13.68	0	4.575	0
									1997-09-07T20:00:00.000	0	118	1	.058	0	100.9	0	13.68	0	4.575	0
									1997-09-07T21:00:00.000	0	118	1	.057	0	111.8	0	13.68	0	4.575	0
									1997-09-07T22:00:00.000	0	118	1	.067	0	94.4	0	13.68	0	4.575	0
									1997-09-07T23:00:00.000	0	118	1	.044	0	105	0	13.68	0	4.575	0
									1997-09-08T00:00:00.000	0	118	1	.039	0	112.2	0	13.68	0	4.575	0
									1997-09-08T01:00:00.000	0	118	1	.026	0	108.5	0	13.68	0	4.572	0
									1997-09-08T02:00:00.000	0	118	1	.011	0	110.6	0	13.7	0	4.575	0
									1997-09-08T03:00:00.000	0	118	1	.01	0	83	0	13.68	0	4.575	0
									1997-09-08T04:00:00.000	0	118	1	.011	0	67.6	0	13.73	0	4.575	0
									1997-09-08T05:00:00.000	0	118	1	.011	0	74.8	0	13.71	0	4.575	0
									1997-09-08T06:00:00.000	0	118	1	.013	0	35.8	0	13.7	0	4.575	0
									1997-09-08T07:00:00.000	0	118	1	.035	0	26	0	13.71	0	4.579	0
									1997-09-08T08:00:00.000	0	118	1	.048	0	35.6	0	13.77	0	4.59	0
									1997-09-08T09:00:00.000	0	118	1	.06	0	50.9	0	13.71	0	4.583	0
									1997-09-08T10:00:00.000	0	118	1	.051	0	52.2	0	13.7	0	4.575	0
									1997-09-08T11:00:00.000	0	118	1	.055	0	60.7	0	13.71	0	4.579	0
									1997-09-08T12:00:00.000	0	118	1	.045	0	84.7	0	13.74	0	4.586	0
									1997-09-08T13:00:00.000	0	118	1	.038	0	76.5	0	14.04	0	4.626	0
									1997-09-08T14:00:00.000	0	118	1	.052	0	92.6	0	13.93	0	4.605	0
									1997-09-08T15:00:00.000	0	118	1	.053	0	93.5	0	14.07	0	4.626	0
									1997-09-08T16:00:00.000	0	118	1	.04	0	83.6	0	14.12	0	4.633	0
									1997-09-08T17:00:00.000	0	118	1	.038	0	94	0	14.11	0	4.63	0
									1997-09-08T18:00:00.000	0	118	1	.049	0	94.5	0	14.04	0	4.623	0
									1997-09-08T19:00:00.000	0	118	1	.057	0	100.2	0	14.01	0	4.623	0
									1997-09-08T20:00:00.000	0	118	1	.035	0	101.8	0	13.96	0	4.619	0
									1997-09-08T21:00:00.000	0	118	1	.037	0	121.3	0	13.96	0	4.616	0
									1997-09-08T22:00:00.000	0	118	1	.016	0	137.1	0	13.95	0	4.612	0
									1997-09-08T23:00:00.000	0	118	1	.011	0	156	0	13.93	0	4.604	0
									1997-09-09T00:00:00.000	0	118	1	.012	0	9	0	13.92	0	4.612	0
									1997-09-09T01:00:00.000	0	118	1	.02	0	22.4	0	13.92	0	4.612	0
									1997-09-09T02:00:00.000	0	118	1	.012	0	35.9	0	13.93	0	4.612	0
									1997-09-09T03:00:00.000	0	118	1	.012	0	47	0	13.96	0	4.616	0
									1997-09-09T04:00:00.000	0	118	1	.026	0	56.3	0	13.96	0	4.619	0
									1997-09-09T05:00:00.000	0	118	1	.054	0	70.4	0	14.09	0	4.63	0
									1997-09-09T06:00:00.000	0	118	1	.054	0	90.3	0	14.12	0	4.633	0
									1997-09-09T07:00:00.000	0	118	1	.054	0	98.8	0	14.15	0	4.633	0
									1997-09-09T08:00:00.000	0	118	1	.047	0	133.3	0	14.12	0	4.633	0
									1997-09-09T09:00:00.000	0	118	1	.049	0	138.5	0	14.12	0	4.633	0
									1997-09-09T10:00:00.000	0	118	1	.039	0	125.6	0	14.11	0	4.633	0
									1997-09-09T11:00:00.000	0	118	1	.012	0	130.6	0	14.07	0	4.623	0
									1997-09-09T12:00:00.000	0	118	1	.011	0	119.3	0	14.12	0	4.633	0
									1997-09-09T13:00:00.000	0	118	1	.011	0	102.2	0	14.14	0	4.633	0
									1997-09-09T14:00:00.000	0	118	1	.011	0	81.6	0	14.12	0	4.633	0
									1997-09-09T15:00:00.000	0	118	1	.011	0	60.3	0	14.12	0	4.633	0
									1997-09-09T16:00:00.000	0	118	1	.011	0	53.1	0	14.15	0	4.633	0
									1997-09-09T17:00:00.000	0	118	1	.028	0	49.9	0	14.15	0	4.633	0
									1997-09-09T18:00:00.000	0	118	1	.054	0	62.4	0	14.15	0	4.637	0
									1997-09-09T19:00:00.000	0	118	1	.067	0	68.8	0	14.15	0	4.637	0
									1997-09-09T20:00:00.000	0	118	1	.037	0	85.7	0	14.15	0	4.645	0
									1997-09-09T21:00:00.000	0	118	1	.029	0	107.4	0	14.15	0	4.637	0
									1997-09-09T22:00:00.000	0	118	1	.049	0	108.5	0	14.15	0	4.641	0
									1997-09-09T23:00:00.000	0	118	1	.057	0	106.1	0	14.04	0	4.63	0
									1997-09-10T00:00:00.000	0	118	1	.054	0	101.5	0	14.01	0	4.623	0
									1997-09-10T01:00:00.000	0	118	1	.055	0	110.2	0	14.04	0	4.626	0
									1997-09-10T02:00:00.000	0	118	1	.046	0	119.8	0	14.02	0	4.619	0
									1997-09-10T03:00:00.000	0	118	1	.034	0	112.6	0	14.06	0	4.63	0
									1997-09-10T04:00:00.000	0	118	1	.048	0	114.2	0	14.02	0	4.626	0
									1997-09-10T05:00:00.000	0	118	1	.057	0	120	0	14.02	0	4.623	0
									1997-09-10T06:00:00.000	0	118	1	.044	0	121.4	0	14.04	0	4.619	0
									1997-09-10T07:00:00.000	0	118	1	.015	0	107.7	0	14.02	0	4.623	0
									1997-09-10T08:00:00.000	0	118	1	.022	0	95.5	0	14.02	0	4.623	0
									1997-09-10T09:00:00.000	0	118	1	.029	0	106	0	14.06	0	4.63	0
									1997-09-10T10:00:00.000	0	118	1	.015	0	121.5	0	14.05	0	4.626	0
									1997-09-10T11:00:00.000	0	118	1	.011	0	119.4	0	14.05	0	4.626	0
									1997-09-10T12:00:00.000	0	118	1	.011	0	79.4	0	14.05	0	4.626	0
									1997-09-10T13:00:00.000	0	118	1	.032	0	75.7	0	14.11	0	4.633	0
									1997-09-10T14:00:00.000	0	118	1	.048	0	60.6	0	14.15	0	4.648	0
									1997-09-10T15:00:00.000	0	118	1	.058	0	74.1	0	14.14	0	4.641	0
									1997-09-10T16:00:00.000	0	118	1	.051	0	86.7	0	14.09	0	4.633	0
									1997-09-10T17:00:00.000	0	118	1	.039	0	91.1	0	14.09	0	4.626	0
									1997-09-10T18:00:00.000	0	118	1	.034	0	90.7	0	14.09	0	4.633	0
									1997-09-10T19:00:00.000	0	118	1	.047	0	86	0	14.09	0	4.633	0
									1997-09-10T20:00:00.000	0	118	1	.042	0	98.8	0	14.02	0	4.623	0
									1997-09-10T21:00:00.000	0	118	1	.043	0	97.9	0	14.05	0	4.63	0
									1997-09-10T22:00:00.000	0	118	1	.055	0	108.5	0	14.02	0	4.623	0
									1997-09-10T23:00:00.000	0	118	1	.039	0	112	0	14.02	0	4.619	0
									1997-09-11T00:00:00.000	0	118	1	.035	0	109	0	14.05	0	4.626	0
									1997-09-11T01:00:00.000	0	118	1	.018	0	116.8	0	14.05	0	4.623	0
									1997-09-11T02:00:00.000	0	118	1	.016	0	116.4	0	14.05	0	4.623	0
									1997-09-11T03:00:00.000	0	118	1	.011	0	102.1	0	14.05	0	4.626	0
									1997-09-11T04:00:00.000	0	118	1	.012	0	72.7	0	14.05	0	4.626	0
									1997-09-11T05:00:00.000	0	118	1	.038	0	102.8	0	14.11	0	4.633	0
									1997-09-11T06:00:00.000	0	118	1	.022	0	104.7	0	14.05	0	4.626	0
									1997-09-11T07:00:00.000	0	118	1	.019	0	90	0	14.05	0	4.623	0
									1997-09-11T08:00:00.000	0	118	1	.041	0	88.3	0	14.05	0	4.626	0
									1997-09-11T09:00:00.000	0	118	1	.034	0	104.1	0	14.05	0	4.623	0
									1997-09-11T10:00:00.000	0	118	1	.052	0	99.4	0	14.05	0	4.633	0
									1997-09-11T11:00:00.000	0	118	1	.039	0	106.5	0	14.09	0	4.63	0
									1997-09-11T12:00:00.000	0	118	1	.041	0	119.2	0	14.09	0	4.633	0
									1997-09-11T13:00:00.000	0	118	1	.048	0	125.3	0	14.11	0	4.633	0
									1997-09-11T14:00:00.000	0	118	1	.026	0	128	0	14.11	0	4.633	0
									1997-09-11T15:00:00.000	0	118	1	.022	0	97.3	0	14.02	0	4.623	0
									1997-09-11T16:00:00.000	0	118	1	.032	0	95.1	0	14.07	0	4.626	0
									1997-09-11T17:00:00.000	0	118	1	.015	0	108.9	0	14.07	0	4.626	0
									1997-09-11T18:00:00.000	0	118	1	.014	0	108.8	0	14.07	0	4.626	0
									1997-09-11T19:00:00.000	0	118	1	.022	0	119.7	0	14.02	0	4.623	0
									1997-09-11T20:00:00.000	0	118	1	.016	0	134	0	13.99	0	4.616	0
									1997-09-11T21:00:00.000	0	118	1	.011	0	116.5	0	13.98	0	4.616	0
									1997-09-11T22:00:00.000	0	118	1	.011	0	89.7	0	13.98	0	4.612	0
									1997-09-11T23:00:00.000	0	118	1	.011	0	99.1	0	13.96	0	4.608	0
									1997-09-12T00:00:00.000	0	118	1	.019	0	74.4	0	13.96	0	4.612	0
									1997-09-12T01:00:00.000	0	118	1	.032	0	88.2	0	13.96	0	4.612	0
									1997-09-12T02:00:00.000	0	118	1	.039	0	107.3	0	13.96	0	4.612	0
									1997-09-12T03:00:00.000	0	118	1	.016	0	119.3	0	14.01	0	4.616	0
									1997-09-12T04:00:00.000	0	118	1	.012	0	119.6	0	14.01	0	4.619	0
									1997-09-12T05:00:00.000	0	118	1	.011	0	143.1	0	14.04	0	4.626	0
									1997-09-12T06:00:00.000	0	118	1	.011	0	123.3	0	14.09	0	4.63	0
									1997-09-12T07:00:00.000	0	118	1	.011	0	107.4	0	13.99	0	4.616	0
									1997-09-12T08:00:00.000	0	118	1	.011	0	116.6	0	14.02	0	4.619	0
									1997-09-12T09:00:00.000	0	118	1	.011	0	110.2	0	13.99	0	4.616	0
									1997-09-12T10:00:00.000	0	118	1	.011	0	109.2	0	13.98	0	4.612	0
									1997-09-12T11:00:00.000	0	118	1	.011	0	136.4	0	13.98	0	4.612	0
									1997-09-12T12:00:00.000	0	118	1	.011	0	111.7	0	13.98	0	4.612	0
									1997-09-12T13:00:00.000	0	118	1	.011	0	107.3	0	13.99	0	4.612	0
									1997-09-12T14:00:00.000	0	118	1	.011	0	90	0	13.98	0	4.612	0
									1997-09-12T15:00:00.000	0	118	1	.011	0	82.1	0	13.99	0	4.616	0
									1997-09-12T16:00:00.000	0	118	1	.011	0	85.6	0	13.96	0	4.608	0
									1997-09-12T17:00:00.000	0	118	1	.011	0	81.2	0	13.96	0	4.608	0
									1997-09-12T18:00:00.000	0	118	1	.016	0	77.9	0	13.99	0	4.612	0
									1997-09-12T19:00:00.000	0	118	1	.017	0	66.7	0	14.01	0	4.612	0
									1997-09-12T20:00:00.000	0	118	1	.028	0	72.5	0	13.99	0	4.608	0
									1997-09-12T21:00:00.000	0	118	1	.034	0	78.5	0	14.02	0	4.616	0
									1997-09-12T22:00:00.000	0	118	1	.013	0	79.4	0	14.02	0	4.619	0
									1997-09-12T23:00:00.000	0	118	1	.032	0	81	0	13.99	0	4.616	0
									1997-09-13T00:00:00.000	0	118	1	.045	0	90.7	0	13.96	0	4.608	0
									1997-09-13T01:00:00.000	0	118	1	.042	0	106.5	0	13.98	0	4.616	0
									1997-09-13T02:00:00.000	0	118	1	.031	0	110	0	13.99	0	4.612	0
									1997-09-13T03:00:00.000	0	118	1	.012	0	106.1	0	13.99	0	4.616	0
									1997-09-13T04:00:00.000	0	118	1	.011	0	105.5	0	14.05	0	4.626	0
									1997-09-13T05:00:00.000	0	118	1	.011	0	144.5	0	14.01	0	4.616	0
									1997-09-13T06:00:00.000	0	118	1	.011	0	129.2	0	13.93	0	4.604	0
									1997-09-13T07:00:00.000	0	118	1	.011	0	5.6	0	13.92	0	4.601	0
									1997-09-13T08:00:00.000	0	118	1	.011	0	20.4	0	14.01	0	4.612	0
									1997-09-13T09:00:00.000	0	118	1	.011	0	42.6	0	13.99	0	4.608	0
									1997-09-13T10:00:00.000	0	118	1	.031	0	48.8	0	13.92	0	4.601	0
									1997-09-13T11:00:00.000	0	118	1	.037	0	48.9	0	13.9	0	4.601	0
									1997-09-13T12:00:00.000	0	118	1	.038	0	53.9	0	13.9	0	4.601	0
									1997-09-13T13:00:00.000	0	118	1	.063	0	70.6	0	13.92	0	4.604	0
									1997-09-13T14:00:00.000	0	118	1	.066	0	74.6	0	13.9	0	4.597	0
									1997-09-13T15:00:00.000	0	118	1	.052	0	89.7	0	13.89	0	4.597	0
									1997-09-13T16:00:00.000	0	118	1	.051	0	89.3	0	13.9	0	4.601	0
									1997-09-13T17:00:00.000	0	118	1	.042	0	89.7	0	13.89	0	4.597	0
									1997-09-13T18:00:00.000	0	118	1	.02	0	91.9	0	13.89	0	4.597	0
									1997-09-13T19:00:00.000	0	118	1	.028	0	87	0	13.89	0	4.597	0
									1997-09-13T20:00:00.000	0	118	1	.036	0	82.3	0	13.9	0	4.597	0
									1997-09-13T21:00:00.000	0	118	1	.046	0	73.9	0	13.92	0	4.601	0
									1997-09-13T22:00:00.000	0	118	1	.037	0	85.5	0	13.93	0	4.604	0
									1997-09-13T23:00:00.000	0	118	1	.016	0	102.3	0	13.93	0	4.604	0
									1997-09-14T00:00:00.000	0	118	1	.012	0	97.3	0	13.93	0	4.604	0
									1997-09-14T01:00:00.000	0	118	1	.011	0	99.2	0	13.93	0	4.604	0
									1997-09-14T02:00:00.000	0	118	1	.011	0	89.9	0	13.93	0	4.604	0
									1997-09-14T03:00:00.000	0	118	1	.014	0	38.7	0	13.93	0	4.604	0
									1997-09-14T04:00:00.000	0	118	1	.044	0	38.8	0	13.93	0	4.604	0
									1997-09-14T05:00:00.000	0	118	1	.061	0	55.8	0	13.93	0	4.604	0
									1997-09-14T06:00:00.000	0	118	1	.071	0	53.3	0	13.93	0	4.604	0
									1997-09-14T07:00:00.000	0	118	1	.086	0	54	0	13.93	0	4.604	0
									1997-09-14T08:00:00.000	0	118	1	.087	0	68.4	0	13.93	0	4.604	0
									1997-09-14T09:00:00.000	0	118	1	.068	0	82.6	0	13.96	0	4.608	0
									1997-09-14T10:00:00.000	0	118	1	.058	0	82.7	0	13.96	0	4.608	0
									1997-09-14T11:00:00.000	0	118	1	.061	0	94.5	0	13.95	0	4.604	0
									1997-09-14T12:00:00.000	0	118	1	.046	0	99.2	0	13.95	0	4.604	0
									1997-09-14T13:00:00.000	0	118	1	.046	0	94.8	0	13.93	0	4.604	0
									1997-09-14T14:00:00.000	0	118	1	.028	0	102.5	0	13.93	0	4.604	0
									1997-09-14T15:00:00.000	0	118	1	.012	0	90.1	0	13.96	0	4.608	0
									1997-09-14T16:00:00.000	0	118	1	.019	0	64.2	0	13.96	0	4.604	0
									1997-09-14T17:00:00.000	0	118	1	.043	0	61.7	0	13.96	0	4.608	0
									1997-09-14T18:00:00.000	0	118	1	.037	0	54.1	0	13.96	0	4.604	0
									1997-09-14T19:00:00.000	0	118	1	.048	0	64.9	0	13.96	0	4.608	0
									1997-09-14T20:00:00.000	0	118	1	.08	0	61	0	13.98	0	4.608	0
									1997-09-14T21:00:00.000	0	118	1	.077	0	77.3	0	13.95	0	4.608	0
									1997-09-14T22:00:00.000	0	118	1	.058	0	81.7	0	13.93	0	4.604	0
									1997-09-14T23:00:00.000	0	118	1	.066	0	69.5	0	13.95	0	4.604	0
									1997-09-15T00:00:00.000	0	118	1	.054	0	71.1	0	13.93	0	4.604	0
									1997-09-15T01:00:00.000	0	118	1	.046	0	80.3	0	13.95	0	4.604	0
